mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ridge__alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,mean_train_score,std_train_score
4.805919528007507,1.9853785752780904,1.2530261278152466,0.3276839255350315,0.42000000000000004,{'ridge__alpha': 0.42000000000000004},-0.9443313820891494,-0.8260615653179499,-0.8595040961528497,-0.8350830515562853,-0.796066724694467,-0.9303452718571716,-1.0284536877692714,-0.8803365275111702,-0.8875227883685393,0.07128359628598224,62,-0.6101639969467891,-0.6593254796006286,-0.6733966816627502,-0.6992213863334797,-0.7200853927260927,-0.7279324329814977,-0.754525987936058,-0.7839947433785378,-0.7035807626957292,0.05189235979058228
4.674062728881836,1.8976707334155152,1.2529074251651764,0.27605282147904936,0.43,{'ridge__alpha': 0.43},-0.9443343515667211,-0.8260600267762128,-0.8594670832964552,-0.8350834670439427,-0.7960691566673774,-0.9303487032920501,-1.028453236666169,-0.8802824386541287,-0.8875123079953822,0.0712862789801374,52,-0.6101640016409482,-0.6593254807560058,-0.6733967281202209,-0.6992213863900333,-0.7200853989411576,-0.7279323379065387,-0.7545259891162209,-0.7839953707423425,-0.7035808367016835,0.05189247157064791
4.639134347438812,1.9759577449266932,1.2430289685726166,0.2705175654665116,0.44,{'ridge__alpha': 0.44},-0.9624559228700651,-0.8260501778549446,-0.859510803643893,-0.8350825944248266,-0.7960641635165259,-0.930342800664753,-1.0284529408195076,-0.8802416437090403,-0.8897751309379445,0.07331479539673691,94,-0.6093599319707634,-0.6593254811290367,-0.6733966640239819,-0.6992213868691189,-0.720085378806625,-0.7279324541921666,-0.7545259895301217,-0.7839955935685932,-0.7034803600113009,0.05207382572716559
2.90745347738266,0.8569357530139571,0.8695178031921387,0.6199412514651196,0.45,{'ridge__alpha': 0.45},-0.9443243749546505,-0.8260585965114375,-0.8594689356408716,-0.8350824990762106,-0.7960675855408013,-0.9303412269343181,-1.0284485985741239,-0.8803014345199681,-0.8875116564690477,0.07128374066091632,50,-0.6101640104072359,-0.6593254831236798,-0.6733967287125392,-0.6992213870948407,-0.7200853963318692,-0.7279328376318067,-0.7545263288952108,-0.783995342244602,-0.703580939305223,0.051892534681748446
1.8220801651477814,0.7256315300143393,0.4582601487636566,0.10424069182389024,0.46,{'ridge__alpha': 0.46},-0.96244459325526,-0.8260563905021919,-0.859466131505447,-0.8350868013347895,-0.7960696749627401,-0.9303408667412235,-1.0284522467173094,-0.8803020304308277,-0.8897773419312236,0.07331247413756133,95,-0.6093599415794164,-0.6593254843826459,-0.67339672964445,-0.699221383140297,-0.7200854002175275,-0.7279328390767782,-0.7545259892711567,-0.7839953422019904,-0.7034803886892828,0.052073793341763076
2.095279335975647,1.353486358147533,0.4924779534339905,0.10370994985137019,0.47000000000000003,{'ridge__alpha': 0.47000000000000003},-0.9443219993207275,-0.8260520370938713,-0.8594779318344054,-0.8350954946208097,-0.79606992498257,-0.93034224337375,-1.0284467856225188,-0.8802841657167944,-0.8875113228206809,0.07128204568077948,49,-0.6101640199191175,-0.6593254854565018,-0.673396724562113,-0.6992213564930979,-0.7200854004792456,-0.7279324547600838,-0.7545263903854473,-0.7839953634394737,-0.7035808994368851,0.05189252227331447
2.321446031332016,0.9292111757295499,0.5623357892036438,0.23826109210665078,0.48000000000000004,{'ridge__alpha': 0.48000000000000004},-0.9443221320102934,-0.8260557384775349,-0.8594652991254951,-0.8350889284025279,-0.7960680883159694,-0.9303431860253059,-1.0284516131715813,-0.8803030110519356,-0.8875122495725805,0.07128420460340719,51,-0.6101640246888472,-0.6593254868931602,-0.6733967307285742,-0.6992213786211036,-0.7200853983141139,-0.7279324479867351,-0.7545259889974608,-0.7839953424368215,-0.703580849833352,0.051892466556729654
3.963618576526642,2.861526602137954,0.9292041063308716,0.36216956159928304,0.49,{'ridge__alpha': 0.49},-0.9443144479194746,-0.8260543365087547,-0.85940597575332,-0.8350817324328297,-0.7960699728141774,-0.9303364945621864,-1.0284514678710692,-0.8803512747024522,-0.887508212820533,0.07128572367044517,45,-0.6101640296518344,-0.6593254881992803,-0.6733974127124368,-0.6992213882055855,-0.7200854007878265,-0.7279329094476338,-0.7545259899600286,-0.7839946388789923,-0.7035809072304522,0.05189230661806739
4.7346141040325165,1.9682917598901561,1.2567301094532013,0.2442277417566472,0.5,{'ridge__alpha': 0.5},-0.9443091782463069,-0.826050209653097,-0.8595341970580154,-0.8350896601455843,-0.7960697650933738,-0.9303418726046477,-1.0284537006127714,-0.8802905485553164,-0.8875173914961392,0.07128036433229083,59,-0.6101640345689815,-0.659325489745224,-0.673396579122158,-0.6992213764854339,-0.7200854009133038,-0.7279324548817191,-0.7545259413596733,-0.7839953497585732,-0.7035808283543834,0.05189247115494286
3.2473734319210052,1.2055124432083093,1.0238529741764069,0.5041366677428859,0.51,{'ridge__alpha': 0.51},-0.9443176208871783,-0.8260515460549306,-0.8594676131452463,-0.83504334810043,-0.7960701524907788,-0.9303335618093198,-1.028451445152766,-0.8802957345949443,-0.8875038777794493,0.07128728131653309,41,-0.6101640393650264,-0.6593254909055791,-0.673396731920645,-0.6992218443757335,-0.7200854012597969,-0.7279330032675986,-0.754525980870756,-0.7839953440737696,-0.7035809795048631,0.05189248985829738
1.78106027841568,0.7269294921809781,0.4451456069946289,0.10974475063732156,0.52,{'ridge__alpha': 0.52},-0.9443027447868981,-0.8260511608213892,-0.8594706904841265,-0.8350816394692963,-0.7960717784817672,-0.9303422146930892,-1.0284502043063268,-0.8802764131010334,-0.8875058557679908,0.07128249560862188,44,-0.6101640449350814,-0.6593254922902878,-0.6733967312874272,-0.6992213889955093,-0.7200855901213026,-0.7279324521540095,-0.754525989917526,-0.7839953805687685,-0.703580883783739,0.051892476645219746
1.69699165225029,0.7424831785421862,0.3747631311416626,0.08880147184096664,0.53,{'ridge__alpha': 0.53},-0.944299978900053,-0.826045461131749,-0.8594640102051575,-0.8350816934548112,-0.7960664282264138,-0.9303412133658625,-1.028444635960928,-0.8802734461869236,-0.8875021084289874,0.07128260183587987,37,-0.610164050224836,-0.6593254935051179,-0.6733967335770252,-0.6992213892236296,-0.7200853938028049,-0.727932456039143,-0.7545264112877427,-0.7839953894382276,-0.7035809146373159,0.05189252100736061
